video_id,title,publishedAt,views,likes,comments,like_ratio,publish_hour,publish_day
FFrrShS7LZw,Python Tutorial für Anfänger: Lerne Python in 60 Minuten (deutsch),2024-08-10 16:00:11+00:00,83591,1737,93,0.020779749016042397,16,Saturday
h8V1IOolYA0,Functions in Python | Python Tutorial in Hindi 10,2024-09-04 13:26:24+00:00,45933,1103,140,0.024013236670803125,13,Wednesday
XCKWZAtKTnU,Python Tutorial 1: Introduction to Python for Absolute Beginners,2021-02-24 17:30:14+00:00,249299,6346,684,0.025455376876762442,17,Wednesday
dzxp6Ncz6-o,So würde ich 2025 Python lernen (schnellster Weg),2025-03-12 17:00:49+00:00,8155,270,9,0.03310852237890864,17,Wednesday
j0xr0-IAqyk,XML & ElementTree  ||  Python Tutorial  ||  Learn Python Programming,2021-06-03 20:30:03+00:00,138666,4522,255,0.032610733705450506,20,Thursday
C0p-2qk6aak,Make Your First GUI Calculator in Python - Beginner Tutorial,2025-09-14 04:20:55+00:00,325,13,7,0.04,4,Sunday
-65r_3r-nN4,Python Tutorial with Gen AI for 2025 | Python for Beginners | Python full course,2024-07-28 12:32:00+00:00,354557,9569,145,0.026988608319677795,12,Sunday
3dt4OGnU5sM,Python Tutorial: Comprehensions - How they work and why you should be using them,2015-08-24 16:30:01+00:00,558362,13857,510,0.02481723326444135,16,Monday
b4Y3fSchAOE,Importing NumPy & Pandas on Python Tutorial | Beginner’s Guide to Coding,2025-02-11 20:00:15+00:00,109,1,0,0.009174311926605505,20,Tuesday
UHKACm20iS0,Python for Beginners | Ep - 01 | Basics - Print | Interpreter vs Compiler | Tamil | code io,2021-05-12 04:48:52+00:00,346915,8203,299,0.023645561592897397,4,Wednesday
2Fp1N6dof0Y,Python Tutorial: Calling External Commands Using the Subprocess Module,2019-07-24 17:00:00+00:00,391901,9379,387,0.02393206447546702,17,Wednesday
aIUqbB7R1v0,Python Turtle Graphics 7 | multi colors designs #CodingWithKarthik,2022-05-25 13:41:19+00:00,465750,27698,234,0.059469672571121845,13,Wednesday
0MhVkKHYUAY,New Python Coders Be Like...,2022-07-31 12:57:40+00:00,5384251,155456,3110,0.028872353833430127,12,Sunday
qbLc5a9jdXo,REST API Crash Course - Introduction + Full Python API Tutorial,2020-11-19 20:27:58+00:00,1186882,27417,803,0.02310002173762851,20,Thursday
sHw5hLYFaIw,Regular Expression Tutorial Python | Python Regex Tutorial,2021-12-01 13:00:11+00:00,174597,4340,135,0.024857242678854734,13,Wednesday
OiAx2w3p_8E,Python Full Course 2025 | Python for Beginners | Best Python Course with Examples | Edureka,2025-09-15 17:17:21+00:00,7508,220,0,0.02930207778369739,17,Monday
eirjjyP2qcQ,"Python Tutorial: Datetime Module - How to work with Dates, Times, Timedeltas, and Timezones",2016-08-02 16:00:02+00:00,566519,10508,411,0.01854836289691961,16,Tuesday
O_SwUrNjI08,How to create a Virus in Python #Shorts,2021-08-03 14:26:47+00:00,741398,42979,527,0.0579702130299785,14,Tuesday
oXlwWbU8l2o,OpenCV Course - Full Tutorial with Python,2020-11-03 14:18:52+00:00,4437948,52867,1219,0.011912487482953834,14,Tuesday
